PROJ_NAME,TRACK_GROUP,TRACK,DOMAIN,TASK,,,
Purdue Pharma L.P,STORAGE AND BACKUP DOMAIN,Storage & Backup,Powershell,This script communicates with the TSM hosts and runs command to verify the space utilization of storage pool,,,
Purdue Pharma L.P,STORAGE AND BACKUP DOMAIN,Storage & Backup,Powershell,"This script communicates with the AVAMAR Storage and runs command to verify  the Storage Controller,chassis internal components, Hardware Status and Disk cleanup Status",,,
Purdue Pharma L.P,STORAGE AND BACKUP DOMAIN,Storage & Backup,Powershell,"This script is used to find the AVAMAR service status, hardware alerts , node status through ssh session",,,
Purdue Pharma L.P,STORAGE AND BACKUP DOMAIN,Backup,ShellScript,This script is used to identify the clients whose backup are running for more than 24 hours ,,,
Purdue Pharma L.P,STORAGE AND BACKUP DOMAIN,Backup,ShellScript,This script generates incident for client jobs which are failed,,,
Purdue Pharma L.P,STORAGE AND BACKUP DOMAIN,Backup,ShellScript,This script returns the last backedup time of the particular server,,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,GAM,Powershell,Account termination,,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,GAM,Powershell,The script will create a new user account in AD and set all the needed attributes in AD and enables the mailbox in Exchange.,,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,Active Directory,Powershell,"The script will create new user account for contractors and setting all the needed attributes like Display Name, Expiry date, Password, OfficePhone and Company as part of onboarding. The expiry date was set to 90 days. ",,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,Active Directory,Powershell,"The script will performe the return to work process. It will check the current OU and if it is in disabled OU, then it will move to standared OU. Then it will enable the account and change the description. Set the expiration date according to the employee",,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,GAM,Powershell,The script will send Stale Account Notification as mail.,,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,Citrix,Powershell,citrix license usage,,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,GAM,Powershell,"The script will create, rename and delete muitiple distribution groups in AD.",,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,GAM,Powershell,The script will create report for daily new hire and termination in AD.,,,
Blue Cross & Blue Shield - Rhode Island,SD AND DATACENTER DOMAIN,Service Desk,Powershell,VIA certificate error ,,,
Blue Cross & Blue Shield - Rhode Island,TOOLS DOMAIN,Tools,"Tools, Optibot, Python & Misc",stearling service restart,,,
Blue Cross & Blue Shield - Rhode Island,PROCESS AND OTHER REPORTING DOMAIN,Change Management,Powershell,check attachment check in snow,,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,Citrix,Powershell,Pro-active health check,,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,AD,Powershell,Multiple user add with all the attributes,,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,Wintel,Powershell,Asset details of windows server,,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,Vmware,Powershell,start and stop vm's,,,
Blue Cross & Blue Shield - Rhode Island,WINTEL DOMAIN,Active Directory,Powershell,"This script upgrades the vmware tools on the mass vm's, we have to provide the certain values like VI server name. Credentials for the server. List of the virtual machines on which we want to upgrade the tools.",,,
Purdue Pharma L.P,MESSAGING DOMAIN,AD Messaging,Powershell,The Script will  send an email with CSV file having details about disconnected user's session list from different Servers.,,,
Purdue Pharma L.P,WINTEL DOMAIN,Active Directory,Powershell,The Script will retrieve groups and members of the group from Active Directory  The condition will be set for removing the users who are disabled and not logged on for 90 days  A report of this script will be sent to the requested user as an email  It ,,,
Purdue Pharma L.P,MESSAGING DOMAIN,AD Messaging,Powershell,The Script will send an email having details(in csv format) about RU Count for AD User accounts and RU Count for User Mailbox.,,,
Purdue Pharma L.P,MESSAGING DOMAIN,Exchange,Powershell,"Script will send an HTML formatted email having Exchange Health Report. Report having information like Site,Roles,DNS,Ping,Uptime,Transport Queue etc.",,,
Purdue Pharma L.P,MESSAGING DOMAIN,Exchange,Powershell,"The script will generating monthly mailbox report having the informations like DisplayName, Alias, OrganizationalUnit, RecipientTypeDetails etc and sending mail to the respective team.",,,
Purdue Pharma L.P,MESSAGING DOMAIN,Exchange,Powershell,"The script will generating weekly mailbox report having the informations like Displayname, Email Address, Database, Location, Organizational Unit etc and sending mail to the respective team.",,,
Purdue Pharma L.P,WINTEL DOMAIN,VM,Powershell,this script is used to migrate the vm by providing the vmname and destination path where we want to migrate ,,,
Purdue Pharma L.P,WINTEL DOMAIN,Vmware,Powershell,this script Is used to check the health status of the virtual environment and generate a report of the health status of the virtual machines. ,,,
Purdue Pharma L.P,WINTEL DOMAIN,Vmware,Powershell,"this script is to generate a capacity report of clusters having cpu,memory,datastore,virtual machine and generate a mail of regarding that capacity report.",,,
Purdue Pharma L.P,WINTEL DOMAIN,Vmware,Powershell,this script is used to create and delete the snapshot by giving the details of the vcenter server and credentials of that server.,,,
Purdue Pharma L.P,WINTEL DOMAIN,Wintel,Powershell,Script generates a CSV report with event log details.,,,
Purdue Pharma L.P,WINTEL DOMAIN,Wintel,Powershell,Script mails the daily reboot report to the specified mail.,,,
Purdue Pharma L.P,WINTEL DOMAIN,Wintel,Powershell,The script to get server uptime/lastbootuptime,,,
Purdue Pharma L.P,UNIX DOMAIN,UNIX & Linux,ShellScript,Shell script that will display all the zombie processes that are there in the server and kills them .,,,
Purdue Pharma L.P,UNIX DOMAIN,Linux,ShellScript,To check the file systems are mounted or not and also to verify parent and child.,,,
Purdue Pharma L.P,DATABASE DOMAIN,Oracle ,ShellScript,Daily backup job monitoring,,,
Purdue Pharma L.P,STORAGE AND BACKUP DOMAIN,Storage,"Tools, Optibot, Python & Misc",capacity management,,,
Purdue Pharma L.P,UNIX DOMAIN,Unix,Powershell,capacity management  activity,,,
Purdue Pharma L.P,STORAGE AND BACKUP DOMAIN,Storage,Powershell,capacity management,,,
Purdue Pharma L.P,UNIX DOMAIN,Linux,Powershell,Performance management,,,
Purdue Pharma L.P,STORAGE AND BACKUP DOMAIN,Storage,"Tools, Optibot, Python & Misc",Performance management report,,,
Purdue Pharma L.P,UNIX DOMAIN,Unix,Powershell,Performance management report activity,,,
Purdue Pharma L.P,UNIX DOMAIN,Linux,Powershell,Performance management,,,
Purdue Pharma L.P,UNIX DOMAIN,Unix,Powershell,Utilization report activity,,,
Purdue Pharma L.P,WINTEL DOMAIN,Wintel,"Tools, Optibot, Python & Misc",Utilization Report,,,
Purdue Pharma L.P,WINTEL DOMAIN,Wintel,Powershell,Utilization Report,,,
Ann Taylor,UNIX DOMAIN,HP hardware,Powershell,Blade Firmware update,,,
Ann Taylor,MESSAGING DOMAIN,Messaging,Powershell,Daily Exchange & AD Health Check Report,,,
Ann Taylor,MESSAGING DOMAIN,Messaging,Powershell,Dormant Computer Clean up,,,
Ann Taylor,MESSAGING DOMAIN,Messaging,Powershell,Store contact card creation,,,
Ann Taylor,MESSAGING DOMAIN,Messaging,Powershell,Corp user & Store user Report,,,
Purdue Pharma L.P,WINTEL DOMAIN,Windows,Powershell,Script display all details of AD users.,,,
Purdue Pharma L.P,WINTEL DOMAIN,Wintel,Powershell,"The script to Gets the Active Directory groups that have a specified user name and group, and genarate report",,,
Univision,MESSAGING DOMAIN,Exchange,Powershell,Exchange database daily maintance task ,,,
Alkermes,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Daily Backup Status Reporting and Dashboard,,,
Smith & Nephew,DATABASE DOMAIN,Sybase & MSSQL,Powershell,This is used to get the maximum and minimum memory of the given sql server.,,,
CHEP USA,DATABASE DOMAIN,SQL DBA,Powershell,I/O bottlenecks,,,
CHEP USA,DATABASE DOMAIN,SQL,ShellScript,CPU usage,,,
CHEP USA,DATABASE DOMAIN,SQL,ShellScript,Memory usage,,,
CHEP USA,DATABASE DOMAIN,SQL,ShellScript,Deadlocks,,,
CHEP USA,DATABASE DOMAIN,Database-SQL,ShellScript,Blocked Processes,,,
CHEP USA,DATABASE DOMAIN,Database - SQL,Powershell,Automation of DB Capacity Report,,,
CHEP USA,DATABASE DOMAIN,Database - SQL,Powershell,Automation of DB Availability Report,,,
CHEP USA,DATABASE DOMAIN,Database - Oracle,ShellScript,Report on List of invalid objects on Prod Databases,,,
CHEP USA,DATABASE DOMAIN,Database - Oracle,ShellScript,Report on Production Tablespace Usage,,,
CHEP USA,DATABASE DOMAIN,Database - Oracle,ShellScript,Automation of RMAN Refresh or clone,,,
CHEP USA,DATABASE DOMAIN,Database - Oracle,ShellScript,Performance Reports from AWR warehouse,,,
CHEP USA,DATABASE DOMAIN,Database - SQL,ShellScript,Automation of DB Capacity Report,,,
CHEP USA,DATABASE DOMAIN,Database - SQL,ShellScript,Automation of DB Capacity Report,,,
CHEP USA,DATABASE DOMAIN,Database - Oracle,ShellScript,Automation of Schema refreshes,,,
CHEP USA,DATABASE DOMAIN,Database - Oracle,ShellScript,Report on Aged files or dumps at server level,,,
CHEP USA,DATABASE DOMAIN,Database - Oracle,ShellScript,Report on prod users expiration status,,,
CHEP USA,DATABASE DOMAIN,Database - Oracle,ShellScript,Report on audit purge enabled for all prod databases,,,
CHEP USA,STORAGE AND BACKUP DOMAIN,Storage,"Tools, Optibot, Python & Misc",Brocade Switch Config Backups,,,
CHEP USA,STORAGE AND BACKUP DOMAIN,Storage,Powershell,Scripts for Zone creation,,,
CHEP USA,STORAGE AND BACKUP DOMAIN,Storage,Powershell,Port Mapping for Brocade switches,,,
CHEP USA,STORAGE AND BACKUP DOMAIN,Storage,Powershell,Free Port Identification for Brocade Switches,,,
CHEP USA,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Data Domain 14 Day & above Files,,,
CHEP USA,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Scratch Tape availabilty,,,
CHEP USA,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Up Tape Drive when down.,,,
CHEP USA,STORAGE AND BACKUP DOMAIN,Backup,Powershell,SLP suspended status,,,
CHEP USA,WINTEL DOMAIN,Windows,Powershell,Server not reachable ,,,
CHEP USA,WINTEL DOMAIN,Wintel,Powershell,Active Directory Group Members Export,,,
CHEP USA,WINTEL DOMAIN,Wintel,Powershell,Network Drive Mapping,,,
CHEP USA,WINTEL DOMAIN,Wintel,Powershell,DHCP Reporting ,,,
CHEP USA,WINTEL DOMAIN,Wintel,Powershell,Creating VMs using Templates,,,
CHEP USA,WINTEL DOMAIN,Wintel,Powershell,VMware tools upgradation,,,
CHEP USA,WINTEL DOMAIN,Wintel,Powershell,VMware Capacity Datastore Report,,,
CHEP USA,WINTEL DOMAIN,Wintel,Powershell,Tree Size reporting Windows,,,
CHEP USA,WINTEL DOMAIN,Wintel,Powershell,Changing VM network adapter from E1000 to VMXNET3,,,
CHEP USA,WINTEL DOMAIN,Wintel,Powershell,Export Physical Server Inventory Remotely,,,
CHEP USA,UNIX DOMAIN,Unix,BashShellScript,User Creation - Single Script for Solaris/Linux all versions,,,
CHEP USA,UNIX DOMAIN,Unix,ShellScript,User Account Removal - Multiple Users Removal on Multiple Servers,,,
CHEP USA,UNIX DOMAIN,Unix,ShellScript,Hardening Linux OS ,,,
CHEP USA,UNIX DOMAIN,Unix,ShellScript,Implementing Linux OS Upgrade,,,
CHEP USA,UNIX DOMAIN,Unix,ShellScript,Managing the NFS Client - autofs ,,,
CHEP USA,UNIX DOMAIN,Unix,ShellScript,scan LUNs ( local and Storage disk) details,,,
CHEP USA,UNIX DOMAIN,Unix,ShellScript,List Disk details and their atrribs (UUID) ,,,
CHEP USA,UNIX DOMAIN,Unix,ShellScript,List HBA and their ports,,,
CHEP USA,UNIX DOMAIN,Unix,ShellScript,ROOT Password Change for ALL Servers,,,
CHEP USA,UNIX DOMAIN,Unix,ShellScript,Passwordless SSH Setup,,,
CHEP USA,UNIX DOMAIN,Unix,ShellScript,Solaris POST Build Validation Script,,,
CHEP USA,UNIX DOMAIN,Unix,ShellScript,LINUX POST Build Validation Script,,,
CHEP USA,UNIX DOMAIN,Unix,"Tools, Optibot, Python & Misc",Maintenance Activity Pre/Post Check Validation Scripts - Solaris,,,
CHEP USA,UNIX DOMAIN,Unix,"Tools, Optibot, Python & Misc",Maintenance Activity Pre/Post Check Validation Scripts - Linux,,,
CHEP USA,UNIX DOMAIN,Unix,BashShellScript,CUPs Print Queue Purge - Delete Jobs older than 14 Days - Solaris 11,,,
CHEP USA,UNIX DOMAIN,Unix,ShellScript,Monitor /tmp and Send alert mail at 80%,,,
CHEP USA,UNIX DOMAIN,Unix,"Tools, Optibot, Python & Misc",Monitor All Servers - Ping every 5 mins and Alert via email if not reachable,,,
CHEP USA,UNIX DOMAIN,Unix,ShellScript,"Server Inventory - Server Info(OS/Os subversion/kernel patch level/cpu/core/ram/serial no/, etc) - Generate to Excel",,,
CHEP USA,PROCESS AND OTHER REPORTING DOMAIN,ITIL Process/Reporting,Powershell,DSR- Daily Service review for Operations,,,
CHEP USA,PROCESS AND OTHER REPORTING DOMAIN,ITIL Process/Reporting,Powershell,P1 /P2/P3 and P4 SLA Report,,,
CHEP USA,PROCESS AND OTHER REPORTING DOMAIN,ITIL Process/Reporting,Powershell,Monthly SLA  resolution  report for all Priorities incident,,,
CHEP USA,NETWORKS DOMAIN,Network Store,"Tools, Optibot, Python & Misc",Internet Circuits configuration & troubleshooting,,,
CHEP USA,NETWORKS DOMAIN,Networks Data,"Tools, Optibot, Python & Misc",IP Management for EOS devices,,,
Smith & Nephew,DATABASE DOMAIN,SQLDBA,Powershell,"This script will shows the general information like db owner,size,status,name and create date of an database.",,,
Smith & Nephew,DATABASE DOMAIN,SQLDBA,Powershell,This powershell script used SQL query to find the list of orphan users on the given database and it will also update the owner name if any orphan user found.,,,
Smith & Nephew,DATABASE DOMAIN,Oracle ,Powershell,The script will monitor table sapce growth.,,,
Smith & Nephew,DATABASE DOMAIN,SQL,Powershell,"The script will generate storage report (used space, free space, and growth percentage) and export the report to an Excel. ",,,
Smith & Nephew,DATABASE DOMAIN,SQL,Powershell,The script will export backup.,,,
Smith & Nephew,DATABASE DOMAIN,MS SQL Server,Powershell,Powershell script to monitor the index fragmentation and rebuilding the index,,,
Smith & Nephew,DATABASE DOMAIN,SQL,Powershell,"This script will generate report on latest full, differential and TLog backups available for all databases.",,,
Smith & Nephew,DATABASE DOMAIN,Database,ShellScript,Database backup on windows,,,
Smith & Nephew,DATABASE DOMAIN,Database,ShellScript,Database Backup on Unix servers(Full backup),,,
Smith & Nephew,DATABASE DOMAIN,Database,ShellScript,Database Backup on Unix servers(Archive backup),,,
Smith & Nephew,TOOLS DOMAIN,SCOM,Powershell,This script will check the grayed out servers daily and send the email  to the  users.,,,
Smith & Nephew,TOOLS DOMAIN,SCOM,Powershell,This script will check the Not monitored  servers  servers daily and send email  to the  users.,,,
Smith & Nephew,TOOLS DOMAIN,SCOM,Powershell,This Script will  check Daily SCOM Health and send email to the users ( HTML /Excel Dash boards),,,
Clorox,UNIX DOMAIN,Unix,ShellScript,NTPD not running,,,
Clorox,WINTEL DOMAIN,Windows,ShellScript,Commvault Service Restart,,,
Clorox,TOOLS DOMAIN,Tools,ShellScript,Server\DB Maintanance Request,,,
Clorox,UNIX DOMAIN,Unix,ShellScript,Saposcol Service Restart,,,
Clorox,UNIX DOMAIN,Unix,ShellScript,Milemaker Service Restart,,,
Clorox,DATABASE DOMAIN,Database,ShellScript,SQL Server Logins & Permission details Report,,,
Clorox,UNIX DOMAIN,Unix,ShellScript,Create /Extend file system on Unix Server,,,
Smith & Nephew,WINTEL DOMAIN,VM,Powershell,"this script is used to configure the complete server details like vm name,os ,ipaddress,host,cluster etc and this is used to export the details In to csv format",,,
Clorox,NETWORKS DOMAIN,Network Data,"Tools, Optibot, Python & Misc",Network port change request,,,
Smith & Nephew,WINTEL DOMAIN,VM,Powershell,this script is used to get the datastore maintainence report and It is exported to csv file,,,
Clorox,WINTEL DOMAIN,Wintel,Powershell,Create New DNS Entries,,,
Smith & Nephew,WINTEL DOMAIN,VM,Powershell,this script is used to get the snapshot of the vm.,,,
Smith & Nephew,WINTEL DOMAIN,VM,Powershell,"this script is used to update the vmware tools by giving the input as vi server,credentials and the vm name",,,
Smith & Nephew,WINTEL DOMAIN,Vmware,Powershell,this script is used to check the health report of the vcenter server by giving the path of the servers list and it will generate the report of the health status of servers.,,,
Smith & Nephew,WINTEL DOMAIN,Vmware,Powershell,"this script is to generate the report on trends and current utilization of virtual machines and hosts of cpu,memory and disk maximun,minimum and average.",,,
Clorox,NETWORKS DOMAIN,Network Data,"Tools, Optibot, Python & Misc",Port Activation,,,
Chemtura,STORAGE AND BACKUP DOMAIN,Storage,MicrosoftSCORCH,120 days old files to be deleted from specific folders in ussmsanalyzer01 with IP 10.240.4.40,,,
Chemtura,WINTEL DOMAIN,"AD, DNS",Powershell,AD object Count,,,
Chemtura,UNIX DOMAIN,Unix,K-ShellScript,User Creation in multiple AIX servers,,,
Chemtura,STORAGE AND BACKUP DOMAIN,Storage,"Tools, Optibot, Python & Misc","Analyze performance of storage ports, disks",,,
Chemtura,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,Application Drive Alerts,,,
Chemtura,DATABASE DOMAIN,MDM,"Tools, Optibot, Python & Misc",Automation in Excel to identify non compliant devices,,,
Chemtura,WINTEL DOMAIN,Windows,Powershell,Backup & Restore - DHCP Configuration,,,
Chemtura,WINTEL DOMAIN,Windows DC,"Tools, Optibot, Python & Misc",Backup & Restore - DNS,,,
Chemtura,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,Backup Incidents,,,
Chemtura,UNIX DOMAIN,Unix,K-ShellScript,Backup management,,,
Chemtura,UNIX DOMAIN,AIX,K-ShellScript,Backup of VIO ,,,
Chemtura,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Backup Success Report for Actifio,,,
Chemtura,WINTEL DOMAIN,Wintel,Powershell,Check Certificate on Servers,,,
Chemtura,DATABASE DOMAIN,MDM,"Tools, Optibot, Python & Misc",Check for inappropriate pending exchange account and send email to user,,,
Chemtura,DATABASE DOMAIN,MDM,"Tools, Optibot, Python & Misc",Compliance action for users,,,
Chemtura,STORAGE AND BACKUP DOMAIN,Storage,"Tools, Optibot, Python & Misc",Configure hardware failure alert,,,
Chemtura,UNIX DOMAIN,AIX,K-ShellScript,Creating an Alternate OS Disk,,,
Chemtura,TOOLS DOMAIN,SCCM,"Tools, Optibot, Python & Misc",Creating Program to handle Deployments,,,
Chemtura,STORAGE AND BACKUP DOMAIN,Storage,MicrosoftSCORCH,Credential management and creation for storage units,,,
Chemtura,TOOLS DOMAIN,SCCM,"Tools, Optibot, Python & Misc",Deploying customized Software in SCCM to End Users. Licesed and Non-licensed,,,
Chemtura,MESSAGING DOMAIN,Exchange,Powershell,Disk Space Monitoring report for Exchange servers,,,
Chemtura,MESSAGING DOMAIN,Exchange,Powershell,Exchange Mailbox Report,,,
Chemtura,WINTEL DOMAIN,Wintel,Powershell,Extract CDP Information from Virtual Infra,,,
Chemtura,WINTEL DOMAIN,AD,"Tools, Optibot, Python & Misc",FRS/DFSR replication Status,,,
Chemtura,MESSAGING DOMAIN,Exchange,Powershell,Generates a HTML report of the mail flow latency between mailbox servers in the organization.,,,
Chemtura,WINTEL DOMAIN,Wintel,Powershell,Identify and Fix Temporary Profiles on Windows Servers,,,
Chemtura,STORAGE AND BACKUP DOMAIN,Storage,"Tools, Optibot, Python & Misc",IOPS  to LUN report,,,
Chemtura,DATABASE DOMAIN,MDM,"Tools, Optibot, Python & Misc",LDAP Authentication for users,,,
Chemtura,MESSAGING DOMAIN,Exchange,Powershell,Lync Real time monitoring,,,
Chemtura,WINTEL DOMAIN,AD,"Tools, Optibot, Python & Misc",Manage DNS aging and scavenging,,,
Chemtura,TOOLS DOMAIN,SCCM,"Tools, Optibot, Python & Misc",Managing Mass Deployments,,,
Chemtura,WINTEL DOMAIN,Wintel,Powershell,Moving the users/computers from on OU to another OU,,,
Chemtura,TOOLS DOMAIN,SCCM,MicrosoftSCORCH,Patching Windows Servers,,,
Chemtura,NETWORKS DOMAIN,Networks,MicrosoftSCORCH,Ping/SNMP alert from Dell Controllers.,,,
Chemtura,NETWORKS DOMAIN,Networks,MicrosoftSCORCH,Ping/SNMP alert from NetScalers,,,
Chemtura,WINTEL DOMAIN,Citrix,"Tools, Optibot, Python & Misc",Provides Xenapp Servers workload and performance report,,,
Chemtura,MESSAGING DOMAIN,Exchange,Powershell,Report active connections to CAS servers,,,
Chemtura,UNIX DOMAIN,Unix,K-ShellScript,Script for capturing original file/dir permissions before performing hardening on AIX servers.,,,
Chemtura,WINTEL DOMAIN,Active Directory,Powershell,"Sends a CSV report on Daily Mail Status which includes Overall Send/Receive Status, Average Size of Mails Sent, Average Size of Attachments, Average Size of Big Mails sent, Average Size of Big Mails received etc. This gives an overview of the day to exchange admins.",,,
Chemtura,STORAGE AND BACKUP DOMAIN,Storage,"Tools, Optibot, Python & Misc",Storage performance trend report,,,
Chemtura,SD AND DATACENTER DOMAIN,RDS,MicrosoftSCORCH,Temp file deletion,,,
Chemtura,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,Treesize report for C:\ drive alerts,,,
Chemtura,UNIX DOMAIN,Unix,ShellScript,User management,,,
Chemtura,STORAGE AND BACKUP DOMAIN,Storage,Powershell,V7000 capacity reports,,,
Clorox,NETWORKS DOMAIN,Network Data,"Tools, Optibot, Python & Misc",Port Duplex Setting Change,,,
Clorox,NETWORKS DOMAIN,Network Data,"Tools, Optibot, Python & Misc",Switch Assign Interface to a VLAN,,,
Clorox,WINTEL DOMAIN,Wintel,Powershell,Data Migration Robocopy,,,
Clorox,NETWORKS DOMAIN,Network Data,"Tools, Optibot, Python & Misc",Switch Configure Interface,,,
Clorox,NETWORKS DOMAIN,Network Data,"Tools, Optibot, Python & Misc",Switch Port Activation/Change,,,
Clorox,NETWORKS DOMAIN,Network Data,"Tools, Optibot, Python & Misc",Switch Create VLAN and/or Trunk,,,
Smith & Nephew,WINTEL DOMAIN,AD,Powershell,Identify AD users Homefolder and Data availability in Homefolder,,,
ONCOR ELECTRIC DELIVERY COMPANY LLC,STORAGE AND BACKUP DOMAIN,Storage,Powershell,CIFS share creation in C-Mode,,,
ONCOR ELECTRIC DELIVERY COMPANY LLC,STORAGE AND BACKUP DOMAIN,Storage,Powershell,NFS export creation in C-Mode,,,
Smith & Nephew,STORAGE AND BACKUP DOMAIN,Storage,Powershell,"This script will check the health status of brocade switches.It deals with uptime,port status and sensor status of switches and concern output is mailed to the user.",,,
Smith & Nephew,STORAGE AND BACKUP DOMAIN,Storage,Powershell,"This script will check the space utilization of VNX array continuously and send an mail which has values like pool name,user capacity,consumed capacity and available capacity.",,,
Smith & Nephew,STORAGE AND BACKUP DOMAIN,Storage,Powershell,This script is used to fetch the health check status of ISILON arrays.,,,
True Value company,WINTEL DOMAIN,Wintel,Powershell,Script retrieves ntp server of virtual machine,,,
True Value company,WINTEL DOMAIN,Wintel,Powershell,Script generates a report with permissions of directories and sub directories.,,,
True Value company,WINTEL DOMAIN,Wintel,Powershell,Script checks the status of IIS services in each reachable servers out of the given input servers.,,,
True Value company,WINTEL DOMAIN,Wintel,Powershell,Script to find duplicate dns record in specified zone name.,,,
True Value company,WINTEL DOMAIN,Active Directory,Powershell,"The script will status report for server Inventoty like Server Name,OS version,LastBootUpTime,SerialNumber,Service Pack,Hardware Model,CPU core,Disk Details,CPUmodel,Processor Speed,Network IP Address,Last Patch time,Total Physical Memory",,,
True Value company,UNIX DOMAIN,AIX,Powershell,"Powershell script that uses SSH to check the file system status of all files within the physical volume. Also, the file system status is exported into a text file for easy future reference.",,,
True Value company,WINTEL DOMAIN,Active Directory,Powershell,"Korn shell script that collects the data of servers whose paging utilization is high, where the server maximum memory threshold is met. It also displays the current paging space utilization on the server.",,,
True Value company,UNIX DOMAIN,AIX,Powershell,Expect script to change the root password of the AIX system.,,,
True Value company,UNIX DOMAIN,AIX,Powershell,Shell script to get the cpu utilization of the servers that are in the list and give out warnings on those servers whose threshold is less than the cpu utilized. ,,,
True Value company,UNIX DOMAIN,AIX,Powershell,Powershell script using SSH that checks the I/O utilization and generates a text file as a report for the monitoring part that is done and is stored as a log file.,,,
True Value company,UNIX DOMAIN,Linux,Powershell,This script is for scaning the storage LUNs,,,
True Value company,UNIX DOMAIN,Linux,Powershell,Shell script that displays the services and its configurations and then sets the service on for all the services,,,
True Value company,UNIX DOMAIN,Linux,Powershell,Shell script to reboot linux server,,,
True Value company,NETWORKS DOMAIN,Netcom,"Tools, Optibot, Python & Misc",This script automates the reporting of the port review. ,,,
True Value company,NETWORKS DOMAIN,Network,Powershell,This script is used to create uptime reports.,,,
True Value company,NETWORKS DOMAIN,Network,Powershell,This script is for speed/Duplex & Port issues troubleshooting,,,
True Value company,NETWORKS DOMAIN,Network,Powershell,This script is for interface utilization report generation,,,
True Value company,NETWORKS DOMAIN,Network,Powershell,"This script communicates with the network switch and router to verify the reboot history, bgp flaps any and generate report, which is basic verification when device is not responding.",,,
True Value company,NETWORKS DOMAIN,Network Data,"Tools, Optibot, Python & Misc",This script is for Inventory reconciliation,,,
True Value company,TOOLS DOMAIN,Database SQL,Powershell,Script for SQL Server Memory Consumption by each database; SQL Server Memory Consumption by each Indexes;,,,
True Value company,DATABASE DOMAIN,Sybase & MSSQL,Powershell,This is used to get the maximum and minimum memory of the given sql server.,,,
True Value company,DATABASE DOMAIN,SQL,Powershell,The script will generate six month growth chart of database size.,,,
True Value company,DATABASE DOMAIN,SQL,Powershell,The script will generate an excel report having all the baseline infromation related to an SP server.,,,
True Value company,DATABASE DOMAIN,Oracle ,Powershell,Automatic  instance startup,,,
True Value company,DATABASE DOMAIN,Oracle ,Powershell,automated Database shutdown script,,,
True Value company,DATABASE DOMAIN,Oracle DBA,Powershell,This scrpt will monitor the free space availability on the database server,,,
Smith & Nephew,STORAGE AND BACKUP DOMAIN,Backup,Powershell,This script is used to identify the clients whose backup are running for more than 24 hours ,,,
Smith & Nephew,STORAGE AND BACKUP DOMAIN,Backup,Powershell,This script generated daily backup reports,,,
Smith & Nephew,STORAGE AND BACKUP DOMAIN,Backup,Powershell,This script is used to check for scratch tapes present in a server,,,
Smith & Nephew,STORAGE AND BACKUP DOMAIN,Backup,Powershell,This script is used to perform Daily checkup in the servers,,,
Smith & Nephew,STORAGE AND BACKUP DOMAIN,Backup,Powershell,This script returns the device operations of a server,,,
Smith & Nephew,STORAGE AND BACKUP DOMAIN,Backup,Powershell,This script reports the failure in backup ,,,
Smith & Nephew,STORAGE AND BACKUP DOMAIN,Backup,Powershell,This script is used to monitor the storage pool status of a server,,,
Shire Pharmaceuticals Inc,WINTEL DOMAIN,Active Directory,Powershell,"Script to get the customized ping output in table format, this script will ping the server by using ping tool which is available windows opearating system, Server inputs needs to be given in the servers.txt file and need to run this script",,,
Shire Pharmaceuticals Inc,TOOLS DOMAIN,SCCM,"Tools, Optibot, Python & Misc",SCCM 1702 Client Installation Script,,,
Shire Pharmaceuticals Inc,WINTEL DOMAIN,AD,Powershell,List the Unlogged Off users from AD,,,
Shire Pharmaceuticals Inc,WINTEL DOMAIN,Citrix,Powershell,User count for Legacy Farm,,,
Shire Pharmaceuticals Inc,WINTEL DOMAIN,Active Directory,Powershell,This scripts lets to generateSimpana -File Level Backup and Restore Using CommVault Simpana iDataAgent,,,
Shire Pharmaceuticals Inc,WINTEL DOMAIN,Active Directory,Powershell,Using this powershell script it generates report for managing backup failures in commvault tool and sends an email to the concerned team.Commvault has its own automation tool and uses simpana agent in which workflows are designed. You need commcell acces,,,
Shire Pharmaceuticals Inc,WINTEL DOMAIN,GAM,Powershell,Add users in DL,,,
Shire Pharmaceuticals Inc,WINTEL DOMAIN,Windows,Powershell,Manual Patching (Enhanced),,,
